lokace_id,oznaceni,typ
1211,R - JAZYKOVĚDA.,Naučná - dospělí
1211,S - UMĚNÍ.,Naučná - dospělí
1211,T - TECHNIKA.,Naučná - dospělí
1211,W - VOJENSTVÍ.,Naučná - dospělí
1211,X - LITERATURA.,Naučná - dospělí
1211,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - dospělí
538,C - DOMÁCNOST.,Naučná - dospělí
538,D - DĚJINY. DĚJEPIS.,Naučná - dospělí
538,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
538,G - SPOLEČENSKÉ VĚDY.,Naučná - dospělí
538,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
538,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
538,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - dospělí
538,O - PRÁVO. PRÁVNÍ VĚDA.,Naučná - dospělí
538,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
538,R - JAZYKOVĚDA.,Naučná - dospělí
538,S - UMĚNÍ.,Naučná - dospělí
538,T - TECHNIKA.,Naučná - dospělí
538,V - HUDBA.,Naučná - dospělí
538,W - VOJENSTVÍ.,Naučná - dospělí
538,X - LITERATURA.,Naučná - dospělí
538,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
538,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - dospělí
700,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
700,T - TECHNIKA.,Naučná - dospělí
700,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - dospělí
355,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
351,D - DĚJINY. DĚJEPIS.,Naučná - dospělí
351,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
351,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - dospělí
351,O - PRÁVO. PRÁVNÍ VĚDA.,Naučná - dospělí
351,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
351,S - UMĚNÍ.,Naučná - dospělí
351,T - TECHNIKA.,Naučná - dospělí
351,V - HUDBA.,Naučná - dospělí
351,X - LITERATURA.,Naučná - dospělí
311,D - DĚJINY. DĚJEPIS.,Naučná - dospělí
311,G - SPOLEČENSKÉ VĚDY.,Naučná - dospělí
311,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
311,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
311,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - dospělí
311,R - JAZYKOVĚDA.,Naučná - dospělí
311,S - UMĚNÍ.,Naučná - dospělí
311,T - TECHNIKA.,Naučná - dospělí
311,V - HUDBA.,Naučná - dospělí
311,W - VOJENSTVÍ.,Naučná - dospělí
311,X - LITERATURA.,Naučná - dospělí
311,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
494,C - DOMÁCNOST.,Naučná - dospělí
494,D - DĚJINY. DĚJEPIS.,Naučná - dospělí
494,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
494,T - TECHNIKA.,Naučná - dospělí
494,V - HUDBA.,Naučná - dospělí
494,W - VOJENSTVÍ.,Naučná - dospělí
494,X - LITERATURA.,Naučná - dospělí
494,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
494,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - dospělí
1112,D - DĚJINY. DĚJEPIS.,Naučná - dospělí
1112,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
1112,G - SPOLEČENSKÉ VĚDY.,Naučná - dospělí
1112,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
1112,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
1112,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
1112,R - JAZYKOVĚDA.,Naučná - dospělí
1112,V - HUDBA.,Naučná - dospělí
1112,X - LITERATURA.,Naučná - dospělí
137,C - DOMÁCNOST.,Naučná - dospělí
137,D - DĚJINY. DĚJEPIS.,Naučná - dospělí
137,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
137,G - SPOLEČENSKÉ VĚDY.,Naučná - dospělí
137,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
137,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
137,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - dospělí
137,O - PRÁVO. PRÁVNÍ VĚDA.,Naučná - dospělí
137,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
137,R - JAZYKOVĚDA.,Naučná - dospělí
137,S - UMĚNÍ.,Naučná - dospělí
137,T - TECHNIKA.,Naučná - dospělí
137,V - HUDBA.,Naučná - dospělí
137,W - VOJENSTVÍ.,Naučná - dospělí
137,X - LITERATURA.,Naučná - dospělí
137,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
137,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - dospělí
390,C - DOMÁCNOST.,Naučná - dospělí
390,D - DĚJINY. DĚJEPIS.,Naučná - dospělí
390,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
390,G - SPOLEČENSKÉ VĚDY.,Naučná - dospělí
390,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
390,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
390,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - dospělí
390,O - PRÁVO. PRÁVNÍ VĚDA.,Naučná - dospělí
390,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
390,R - JAZYKOVĚDA.,Naučná - dospělí
390,S - UMĚNÍ.,Naučná - dospělí
390,T - TECHNIKA.,Naučná - dospělí
390,U - VŠEOBECNÉ ENCYKLOPEDIE.,Naučná - dospělí
390,V - HUDBA.,Naučná - dospělí
390,W - VOJENSTVÍ.,Naučná - dospělí
390,X - LITERATURA.,Naučná - dospělí
390,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
390,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - dospělí
434,C - DOMÁCNOST.,Naučná - dospělí
434,D - DĚJINY. DĚJEPIS.,Naučná - dospělí
434,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
434,G - SPOLEČENSKÉ VĚDY.,Naučná - dospělí
434,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
434,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
434,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - dospělí
434,O - PRÁVO. PRÁVNÍ VĚDA.,Naučná - dospělí
434,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
434,R - JAZYKOVĚDA.,Naučná - dospělí
434,S - UMĚNÍ.,Naučná - dospělí
434,T - TECHNIKA.,Naučná - dospělí
434,V - HUDBA.,Naučná - dospělí
434,W - VOJENSTVÍ.,Naučná - dospělí
434,X - LITERATURA.,Naučná - dospělí
434,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
434,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - dospělí
700,O - PRÁVO. PRÁVNÍ VĚDA.,Naučná - dospělí
462,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
462,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - dospělí
146,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
146,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
146,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
146,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - dospělí
146,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
146,R - JAZYKOVĚDA.,Naučná - dospělí
146,T - TECHNIKA.,Naučná - dospělí
146,V - HUDBA.,Naučná - dospělí
146,X - LITERATURA.,Naučná - dospělí
146,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
146,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - dospělí
823,W - VOJENSTVÍ.,Naučná - dospělí
712,O - PRÁVO. PRÁVNÍ VĚDA.,Naučná - dospělí
712,R - JAZYKOVĚDA.,Naučná - dospělí
714,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
714,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - dospělí
213,C - DOMÁCNOST.,Naučná - dospělí
213,D - DĚJINY. DĚJEPIS.,Naučná - dospělí
213,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
213,G - SPOLEČENSKÉ VĚDY.,Naučná - dospělí
213,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
213,S - UMĚNÍ.,Naučná - dospělí
213,T - TECHNIKA.,Naučná - dospělí
213,V - HUDBA.,Naučná - dospělí
213,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - dospělí
494,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
494,G - SPOLEČENSKÉ VĚDY.,Naučná - dospělí
494,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
494,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - dospělí
494,O - PRÁVO. PRÁVNÍ VĚDA.,Naučná - dospělí
494,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
494,R - JAZYKOVĚDA.,Naučná - dospělí
494,S - UMĚNÍ.,Naučná - dospělí
376,C - DOMÁCNOST.,Naučná - dospělí
376,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - dospělí
376,O - PRÁVO. PRÁVNÍ VĚDA.,Naučná - dospělí
376,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
376,V - HUDBA.,Naučná - dospělí
376,W - VOJENSTVÍ.,Naučná - dospělí
376,X - LITERATURA.,Naučná - dospělí
1042,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
1042,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
1042,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - dospělí
1042,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
1042,R - JAZYKOVĚDA.,Naučná - dospělí
1042,T - TECHNIKA.,Naučná - dospělí
1042,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
1038,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
366,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
366,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
473,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
413,R - JAZYKOVĚDA.,Naučná - dospělí
545,C - DOMÁCNOST.,Naučná - dospělí
545,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
545,G - SPOLEČENSKÉ VĚDY.,Naučná - dospělí
545,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
545,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
545,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
545,R - JAZYKOVĚDA.,Naučná - dospělí
545,T - TECHNIKA.,Naučná - dospělí
545,W - VOJENSTVÍ.,Naučná - dospělí
545,X - LITERATURA.,Naučná - dospělí
545,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
700,C - DOMÁCNOST.,Naučná - dospělí
700,D - DĚJINY. DĚJEPIS.,Naučná - dospělí
700,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
700,G - SPOLEČENSKÉ VĚDY.,Naučná - dospělí
700,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
700,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - dospělí
700,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
700,R - JAZYKOVĚDA.,Naučná - dospělí
700,S - UMĚNÍ.,Naučná - dospělí
700,U - VŠEOBECNÉ ENCYKLOPEDIE.,Naučná - dospělí
700,V - HUDBA.,Naučná - dospělí
700,W - VOJENSTVÍ.,Naučná - dospělí
700,X - LITERATURA.,Naučná - dospělí
700,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
355,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
355,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - dospělí
351,C - DOMÁCNOST.,Naučná - dospělí
351,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
351,G - SPOLEČENSKÉ VĚDY.,Naučná - dospělí
351,R - JAZYKOVĚDA.,Naučná - dospělí
351,W - VOJENSTVÍ.,Naučná - dospělí
311,C - DOMÁCNOST.,Naučná - dospělí
311,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
311,O - PRÁVO. PRÁVNÍ VĚDA.,Naučná - dospělí
311,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
311,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - dospělí
464,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - děti
464,R - JAZYKOVĚDA.,Naučná - děti
715,D - DĚJINY. DĚJEPIS.,Naučná - děti
715,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - děti
715,S - UMĚNÍ.,Naučná - děti
212,D - DĚJINY. DĚJEPIS.,Naučná - děti
212,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - děti
212,S - UMĚNÍ.,Naučná - děti
212,T - TECHNIKA.,Naučná - děti
212,X - LITERATURA.,Naučná - děti
212,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - děti
212,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - děti
493,PISTOLE - detektivky,Beletrie - dospělí
493,MILENCI - pro ženy,Beletrie - dospělí
493,E.T. - sci-fi,Beletrie - dospělí
493,MÁG - fantasy,Beletrie - dospělí
496,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
496,D - DĚJINY. DĚJEPIS.,Naučná - děti
496,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - děti
496,K - PŘÍRODNÍ VĚDY.,Naučná - děti
496,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - děti
496,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - děti
496,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - děti
498,None,Dnes vrácené knihy
1017,None,Doporučujeme dětem
735,None,CD
375,MILENCI - pro ženy,Beletrie - dospělí
380,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - děti
380,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - děti
380,R - JAZYKOVĚDA.,Naučná - děti
1040,K - PŘÍRODNÍ VĚDY.,Naučná - děti
1040,T - TECHNIKA.,Naučná - děti
370,D - DĚJINY. DĚJEPIS.,Naučná - děti
370,K - PŘÍRODNÍ VĚDY.,Naučná - děti
473,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
473,MILENCI - pro ženy,Beletrie - dospělí
473,MÁG - fantasy,Beletrie - dospělí
473,E.T. - sci-fi,Beletrie - dospělí
473,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
473,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
413,None,AK
544,E.T. - sci-fi,Beletrie - dospělí
544,MÁG - fantasy,Beletrie - dospělí
118,C - DOMÁCNOST.,Naučná - děti
118,D - DĚJINY. DĚJEPIS.,Naučná - děti
699,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
704,None,Časopisy pro děti
360,C - DOMÁCNOST.,Naučná - děti
360,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - děti
360,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - děti
1003,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - děti
219,A4 – próza pro starší děti v češtině,Beletrie - děti
822,A4 – próza pro starší děti v češtině,Beletrie - děti
822,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
713,J1-J5,Beletrie - dospělí
713,J6-J14,Beletrie - dospělí
207,J1-J5,Beletrie - dospělí
207,J6-J14,Beletrie - dospělí
212,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
752,Komiksy pro dospělé,Beletrie - dospělí
754,A4 – próza pro starší děti v češtině,Beletrie - děti
754,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
754,Komiksy pro děti,Beletrie - děti
1085,Komiksy pro děti,Beletrie - děti
1084,Komiksy pro dospělé,Beletrie - dospělí
496,PRINCEZNA - pohádky,Beletrie - děti
496,Leporela,Beletrie - děti
496,U - VŠEOBECNÉ ENCYKLOPEDIE.,Naučná - děti
771,None,Doporučujeme (dospělí)
600,Leporela,Beletrie - děti
375,Komiksy pro dospělé,Beletrie - dospělí
1035,J1-J5,Beletrie - dospělí
1035,J6-J14,Naučná - dospělí
994,Komiksy pro děti,Beletrie - děti
380,J1-J5,Beletrie - děti
380,J6-J14,Beletrie - děti
376,U - VŠEOBECNÉ ENCYKLOPEDIE.,Naučná - dospělí
1209,DÍVKA - dívčí četba,Beletrie - dospělí
1209,MÁG - fantasy,Beletrie - dospělí
1209,LEBKA - horory,Beletrie - dospělí
989,None,CD
991,None,JK
995,None,None
1040,A - BELETRIE VŠEOBECNĚ.,Beletrie - děti
1040,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
1040,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
1066,Komiksy pro dospělé,Beletrie - dospělí
1042,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
367,PISTOLE - detektivky,Beletrie - dospělí
327,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
544,J1-J5,Beletrie - dospělí
544,J6-J14,Beletrie - dospělí
544,Komiksy pro dospělé,Beletrie - dospělí
543,A4 – próza pro starší děti v češtině,Beletrie - děti
543,Leporela,Beletrie - děti
543,Komiksy pro děti,Beletrie - děti
1150,None,None
389,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
116,J1-J5,Beletrie - dospělí
118,E.T. - sci-fi,Beletrie - děti
118,J1-J5,Beletrie - děti
812,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
815,None,Naučná - dospělí
539,GOW - společný OCH,Naučná - děti
699,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
1093,Komiksy pro dospělé,Beletrie - dospělí
701,GOW - společný OCH,Naučná - děti
1092,Komiksy pro děti,Beletrie - děti
1095,A4 – próza pro starší děti v češtině,Beletrie - děti
1095,MÁG - fantasy,Beletrie - děti
703,None,Časopisy pro dospělé
793,None,Doporučujeme (dospělí)
1094,Leporela,Doporučujeme dětem
705,None,Dnes vrácené knihy
360,DÍVKA - dívčí četba,Beletrie - děti
355,J1-J5,Beletrie - dospělí
355,J6-J14,Beletrie - dospělí
361,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
359,MÁG - fantasy,Beletrie - děti
359,MÁG - fantasy,Beletrie - dospělí
310,A4 – próza pro starší děti v češtině,Beletrie - děti
310,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
310,J6-J14,Beletrie - děti
315,Leporela,Beletrie - děti
1146,Leporela,Beletrie - děti
219,Komiksy pro děti,Beletrie - děti
223,V - HUDBA.,Sklad
148,Leporela,Beletrie - děti
157,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
796,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
1153,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
822,Leporela,Beletrie - děti
715,Leporela,Beletrie - děti
750,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
751,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
751,C - DOMÁCNOST.,Naučná - dospělí
751,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
216,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
800,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Doporučujeme (dospělí)
800,Y - TĚLESNÁ VÝCHOVA A SPORT,Deskové hry
496,GOW - společný OCH,Naučná - děti
1098,C - DOMÁCNOST.,Naučná - dospělí
801,Y - TĚLESNÁ VÝCHOVA A SPORT,Deskové hry
380,Leporela,Beletrie - děti
992,J - CIZOJAZYČNÁ BELETRIE.,AK
513,Komiksy pro děti,Beletrie - děti
1221,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Doporučujeme (dospělí)
513,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
513,A3 – knížky pro děti do deseti let v češtině,Doporučujeme dětem
513,A2 - knížky pro předškolní děti v češtině,Doporučujeme dětem
1054,Komiksy pro děti,Beletrie - děti
1127,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
1127,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
1056,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
1086,Leporela,Beletrie - děti
721,S - UMĚNÍ.,Naučná - dospělí
272,S - UMĚNÍ.,Naučná - dospělí
367,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
370,Leporela,None
327,Leporela,Beletrie - děti
982,Komiksy pro dospělé,Beletrie - dospělí
1059,Komiksy pro děti,Beletrie - děti
412,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
415,A4 – próza pro starší děti v češtině,Doporučujeme dětem
415,Leporela,Beletrie - děti
415,A - BELETRIE VŠEOBECNĚ.,CD
923,A - BELETRIE VŠEOBECNĚ.,CD
846,Leporela,Beletrie - děti
1147,Leporela,Beletrie - děti
987,Komiksy pro děti,Beletrie - děti
986,Komiksy pro dospělé,Beletrie - dospělí
539,Leporela,Beletrie - děti
773,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Doporučujeme dětem
446,DÍVKA - dívčí četba,Beletrie - děti
1083,Komiksy pro dospělé,Beletrie - dospělí
803,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
803,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - děti
448,Y - TĚLESNÁ VÝCHOVA A SPORT,Deskové hry
1091,A - BELETRIE VŠEOBECNĚ.,Beletrie - děti
1091,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
1095,E.T. - sci-fi,Beletrie - děti
1069,Leporela,Beletrie - děti
1069,Leporela,Naučná - děti
315,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
316,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
862,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
863,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
867,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
148,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
148,GOW - společný OCH,Naučná - děti
796,LEBKA - horory,Beletrie - dospělí
638,GOW - společný OCH,Naučná - děti
822,GOW - společný OCH,Naučná - děti
823,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
711,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
1151,Komiksy pro dospělé,Beletrie - dospělí
715,GOW - společný OCH,Naučná - děti
207,PISTOLE - detektivky,Beletrie - dospělí
207,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
818,MILENCI - pro ženy,Beletrie - dospělí
806,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
754,GOW - společný OCH,Naučná - děti
586,C - DOMÁCNOST.,Naučná - děti
586,D - DĚJINY. DĚJEPIS.,Naučná - děti
586,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - děti
586,GOW - společný OCH,Naučná - děti
586,K - PŘÍRODNÍ VĚDY.,Naučná - děti
586,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - děti
586,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - děti
586,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - děti
586,S - UMĚNÍ.,Naučná - děti
586,U - VŠEOBECNÉ ENCYKLOPEDIE.,Naučná - děti
586,V - HUDBA.,Naučná - děti
586,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - děti
586,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - děti
380,GOW - společný OCH,Naučná - děti
1127,GOW - společný OCH,Naučná - děti
