lokace_id,lokace_short,pobocka_nazev,pobocka_cislo,oblast,je_realokace,OCH,kapacita_fyzicka,kapacita_realokace,kapacita_effective,stav_fondu_och
662,MOD-NAU,Modřany,27,Jih,True,L,,370.0,370.0,
662,MOD-NAU,Modřany,27,Jih,True,N,,170.0,170.0,
662,MOD-NAU,Modřany,27,Jih,True,O,,45.0,45.0,
662,MOD-NAU,Modřany,27,Jih,True,P,,290.0,290.0,
662,MOD-NAU,Modřany,27,Jih,True,R,,90.0,90.0,
662,MOD-NAU,Modřany,27,Jih,True,S,,480.0,480.0,
662,MOD-NAU,Modřany,27,Jih,True,T,,110.0,110.0,
662,MOD-NAU,Modřany,27,Jih,True,V,,110.0,110.0,
662,MOD-NAU,Modřany,27,Jih,True,W,,145.0,145.0,
662,MOD-NAU,Modřany,27,Jih,True,X,,240.0,240.0,
662,MOD-NAU,Modřany,27,Jih,True,Y,,170.0,170.0,
662,MOD-NAU,Modřany,27,Jih,True,Z,,200.0,200.0,
1254,MOD-NAUDE,Modřany,27,Jih,True,C,,200.0,200.0,
1254,MOD-NAUDE,Modřany,27,Jih,True,D,,150.0,150.0,
1254,MOD-NAUDE,Modřany,27,Jih,True,E,,95.0,95.0,
1254,MOD-NAUDE,Modřany,27,Jih,True,"G,O,W",,25.0,25.0,
1254,MOD-NAUDE,Modřany,27,Jih,True,K,,400.0,400.0,
1254,MOD-NAUDE,Modřany,27,Jih,True,L,,90.0,90.0,
1254,MOD-NAUDE,Modřany,27,Jih,True,N,,100.0,100.0,
1254,MOD-NAUDE,Modřany,27,Jih,True,P,,80.0,80.0,
1254,MOD-NAUDE,Modřany,27,Jih,True,R,,50.0,50.0,
1254,MOD-NAUDE,Modřany,27,Jih,True,S,,50.0,50.0,
1254,MOD-NAUDE,Modřany,27,Jih,True,T,,100.0,100.0,
1254,MOD-NAUDE,Modřany,27,Jih,True,U,,60.0,60.0,
1254,MOD-NAUDE,Modřany,27,Jih,True,V,,25.0,25.0,
1254,MOD-NAUDE,Modřany,27,Jih,True,X,,30.0,30.0,
1254,MOD-NAUDE,Modřany,27,Jih,True,Y,,90.0,90.0,
1254,MOD-NAUDE,Modřany,27,Jih,True,Z,,50.0,50.0,
668,MOD-POEDIV,Modřany,27,Jih,True,B1,,25.0,25.0,
668,MOD-POEDIV,Modřany,27,Jih,True,B2,,410.0,410.0,
665,MOD-PRSK,Modřany,27,Jih,True,A1,,10.0,10.0,
392,SMI-BELDE,Smíchov,29,Jihozápad,True,A1,,20.0,20.0,
392,SMI-BELDE,Smíchov,29,Jihozápad,True,A2,,505.0,505.0,
392,SMI-BELDE,Smíchov,29,Jihozápad,True,A3,,1170.0,1170.0,
392,SMI-BELDE,Smíchov,29,Jihozápad,True,A4,,5.0,5.0,
392,SMI-BELDE,Smíchov,29,Jihozápad,True,B2,,5.0,5.0,
392,SMI-BELDE,Smíchov,29,Jihozápad,True,J1,,6.0,6.0,
392,SMI-BELDE,Smíchov,29,Jihozápad,True,J2,,6.0,6.0,
392,SMI-BELDE,Smíchov,29,Jihozápad,True,J3,,36.0,36.0,
392,SMI-BELDE,Smíchov,29,Jihozápad,True,J4,,111.0,111.0,
392,SMI-BELDE,Smíchov,29,Jihozápad,True,J5,,21.0,21.0,
392,SMI-BELDE,Smíchov,29,Jihozápad,True,,,1425.0,1425.0,
389,SMI-BELDO,Smíchov,29,Jihozápad,True,A1,,8370.0,8370.0,
389,SMI-BELDO,Smíchov,29,Jihozápad,True,B1,,150.0,150.0,
389,SMI-BELDO,Smíchov,29,Jihozápad,True,B2,,1040.0,1040.0,
389,SMI-BELDO,Smíchov,29,Jihozápad,True,J1,,20.0,20.0,
389,SMI-BELDO,Smíchov,29,Jihozápad,True,J2,,40.0,40.0,
389,SMI-BELDO,Smíchov,29,Jihozápad,True,J3,,70.0,70.0,
389,SMI-BELDO,Smíchov,29,Jihozápad,True,J4,,330.0,330.0,
389,SMI-BELDO,Smíchov,29,Jihozápad,True,J5,,40.0,40.0,
389,SMI-BELDO,Smíchov,29,Jihozápad,True,,,20.0,20.0,
404,SMI-CHRVOL,Smíchov,29,Jihozápad,True,A1,,10.0,10.0,
396,SMI-GALDE,Smíchov,29,Jihozápad,True,A1,,50.0,50.0,
396,SMI-GALDE,Smíchov,29,Jihozápad,True,A4,,1000.0,1000.0,
396,SMI-GALDE,Smíchov,29,Jihozápad,True,,,350.0,350.0,
395,SMI-GALML,Smíchov,29,Jihozápad,True,A1,,920.0,920.0,
395,SMI-GALML,Smíchov,29,Jihozápad,True,,,200.0,200.0,
846,SMI-KOLOTO,Smíchov,29,Jihozápad,True,,,150.0,150.0,
393,SMI-NAUDE,Smíchov,29,Jihozápad,True,C,,160.0,160.0,
393,SMI-NAUDE,Smíchov,29,Jihozápad,True,D,,470.0,470.0,
393,SMI-NAUDE,Smíchov,29,Jihozápad,True,E,,120.0,120.0,
393,SMI-NAUDE,Smíchov,29,Jihozápad,True,K,,840.0,840.0,
393,SMI-NAUDE,Smíchov,29,Jihozápad,True,L,,115.0,115.0,
393,SMI-NAUDE,Smíchov,29,Jihozápad,True,N,,170.0,170.0,
393,SMI-NAUDE,Smíchov,29,Jihozápad,True,P,,115.0,115.0,
393,SMI-NAUDE,Smíchov,29,Jihozápad,True,R,,40.0,40.0,
393,SMI-NAUDE,Smíchov,29,Jihozápad,True,S,,120.0,120.0,
393,SMI-NAUDE,Smíchov,29,Jihozápad,True,T,,160.0,160.0,
393,SMI-NAUDE,Smíchov,29,Jihozápad,True,U,,75.0,75.0,
393,SMI-NAUDE,Smíchov,29,Jihozápad,True,V,,80.0,80.0,
393,SMI-NAUDE,Smíchov,29,Jihozápad,True,X,,95.0,95.0,
393,SMI-NAUDE,Smíchov,29,Jihozápad,True,Y,,225.0,225.0,
393,SMI-NAUDE,Smíchov,29,Jihozápad,True,Z,,160.0,160.0,
393,SMI-NAUDE,Smíchov,29,Jihozápad,True,,,20.0,20.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,C,,680.0,680.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,D,,2040.0,2040.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,E,,1005.0,1005.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,G,,970.0,970.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,K,,750.0,750.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,L,,1370.0,1370.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,N,,430.0,430.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,O,,390.0,390.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,P,,800.0,800.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,R,,550.0,550.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,S,,620.0,620.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,T,,220.0,220.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,U,,10.0,10.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,V,,340.0,340.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,W,,460.0,460.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,X,,710.0,710.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,Y,,410.0,410.0,
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,Z,,490.0,490.0,
638,CI3-LITDE,Cibulka,30,Jihozápad,True,A1,,10.0,10.0,
638,CI3-LITDE,Cibulka,30,Jihozápad,True,A2,,115.0,115.0,
638,CI3-LITDE,Cibulka,30,Jihozápad,True,A3,,200.0,200.0,
638,CI3-LITDE,Cibulka,30,Jihozápad,True,A4,,135.0,135.0,
638,CI3-LITDE,Cibulka,30,Jihozápad,True,C,,10.0,10.0,
638,CI3-LITDE,Cibulka,30,Jihozápad,True,D,,25.0,25.0,
638,CI3-LITDE,Cibulka,30,Jihozápad,True,E,,10.0,10.0,
638,CI3-LITDE,Cibulka,30,Jihozápad,True,J4,,13.0,13.0,
638,CI3-LITDE,Cibulka,30,Jihozápad,True,K,,60.0,60.0,
638,CI3-LITDE,Cibulka,30,Jihozápad,True,L,,10.0,10.0,
638,CI3-LITDE,Cibulka,30,Jihozápad,True,N,,15.0,15.0,
638,CI3-LITDE,Cibulka,30,Jihozápad,True,T,,10.0,10.0,
638,CI3-LITDE,Cibulka,30,Jihozápad,True,V,,10.0,10.0,
638,CI3-LITDE,Cibulka,30,Jihozápad,True,Y,,10.0,10.0,
638,CI3-LITDE,Cibulka,30,Jihozápad,True,Z,,10.0,10.0,
638,CI3-LITDE,Cibulka,30,Jihozápad,True,,,183.0,183.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,A1,,444.0,444.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,B1,,5.0,5.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,B2,,25.0,25.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,C,,30.0,30.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,D,,20.0,20.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,E,,15.0,15.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,J4,,19.0,19.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,K,,5.0,5.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,L,,20.0,20.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,N,,10.0,10.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,P,,10.0,10.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,R,,5.0,5.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,S,,10.0,10.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,T,,5.0,5.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,V,,5.0,5.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,X,,5.0,5.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,Y,,8.0,8.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,Z,,20.0,20.0,
912,CI3-LITDO,Cibulka,30,Jihozápad,True,,,96.0,96.0,
592,CHU-BELDE,Velká Chuchle,31,Jihozápad,True,A1,,40.0,40.0,
592,CHU-BELDE,Velká Chuchle,31,Jihozápad,True,A2,,150.0,150.0,
592,CHU-BELDE,Velká Chuchle,31,Jihozápad,True,A3,,230.0,230.0,
592,CHU-BELDE,Velká Chuchle,31,Jihozápad,True,A4,,310.0,310.0,
592,CHU-BELDE,Velká Chuchle,31,Jihozápad,True,B2,,5.0,5.0,
592,CHU-BELDE,Velká Chuchle,31,Jihozápad,True,,,410.0,410.0,
593,CHU-BELDO,Velká Chuchle,31,Jihozápad,True,A1,,875.0,875.0,
593,CHU-BELDO,Velká Chuchle,31,Jihozápad,True,B1,,10.0,10.0,
593,CHU-BELDO,Velká Chuchle,31,Jihozápad,True,B2,,20.0,20.0,
593,CHU-BELDO,Velká Chuchle,31,Jihozápad,True,J1,,2.0,2.0,
593,CHU-BELDO,Velká Chuchle,31,Jihozápad,True,J2,,8.0,8.0,
593,CHU-BELDO,Velká Chuchle,31,Jihozápad,True,J3,,10.0,10.0,
593,CHU-BELDO,Velká Chuchle,31,Jihozápad,True,J4,,25.0,25.0,
593,CHU-BELDO,Velká Chuchle,31,Jihozápad,True,J5,,10.0,10.0,
593,CHU-BELDO,Velká Chuchle,31,Jihozápad,True,,,80.0,80.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,C,,55.0,55.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,D,,80.0,80.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,E,,50.0,50.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,G,,40.0,40.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,K,,30.0,30.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,L,,70.0,70.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,N,,35.0,35.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,O,,10.0,10.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,P,,35.0,35.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,R,,15.0,15.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,S,,40.0,40.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,T,,35.0,35.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,V,,30.0,30.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,W,,10.0,10.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,X,,10.0,10.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,Y,,20.0,20.0,
591,CHU-NAU,Velká Chuchle,31,Jihozápad,True,Z,,40.0,40.0,
1018,CHU-NAUDE,Velká Chuchle,31,Jihozápad,True,C,,40.0,40.0,
1018,CHU-NAUDE,Velká Chuchle,31,Jihozápad,True,D,,55.0,55.0,
1018,CHU-NAUDE,Velká Chuchle,31,Jihozápad,True,E,,20.0,20.0,
1018,CHU-NAUDE,Velká Chuchle,31,Jihozápad,True,"G,O,W",,2.0,2.0,
1018,CHU-NAUDE,Velká Chuchle,31,Jihozápad,True,K,,110.0,110.0,
1018,CHU-NAUDE,Velká Chuchle,31,Jihozápad,True,L,,20.0,20.0,
1018,CHU-NAUDE,Velká Chuchle,31,Jihozápad,True,N,,20.0,20.0,
1018,CHU-NAUDE,Velká Chuchle,31,Jihozápad,True,P,,20.0,20.0,
1018,CHU-NAUDE,Velká Chuchle,31,Jihozápad,True,R,,20.0,20.0,
1018,CHU-NAUDE,Velká Chuchle,31,Jihozápad,True,S,,7.0,7.0,
1018,CHU-NAUDE,Velká Chuchle,31,Jihozápad,True,T,,20.0,20.0,
1018,CHU-NAUDE,Velká Chuchle,31,Jihozápad,True,U,,10.0,10.0,
1018,CHU-NAUDE,Velká Chuchle,31,Jihozápad,True,V,,20.0,20.0,
1018,CHU-NAUDE,Velká Chuchle,31,Jihozápad,True,X,,7.0,7.0,
1018,CHU-NAUDE,Velká Chuchle,31,Jihozápad,True,Y,,20.0,20.0,
1018,CHU-NAUDE,Velká Chuchle,31,Jihozápad,True,Z,,20.0,20.0,
145,BRE-BELDO,Břevnov,35,Středozápad,True,A1,,4335.0,4335.0,
145,BRE-BELDO,Břevnov,35,Středozápad,True,B1,,180.0,180.0,
145,BRE-BELDO,Břevnov,35,Středozápad,True,J1-J5,,300.0,300.0,
145,BRE-BELDO,Břevnov,35,Středozápad,True,,,510.0,510.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,A1,,210.0,210.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,A2,,310.0,310.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,A3,,760.0,760.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,A4,,955.0,955.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,B2,,5.0,5.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,C,,60.0,60.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,D,,120.0,120.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,E,,30.0,30.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,K,,205.0,205.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,L,,45.0,45.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,N,,75.0,75.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,P,,25.0,25.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,R,,45.0,45.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,S,,25.0,25.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,T,,35.0,35.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,U,,30.0,30.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,V,,45.0,45.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,X,,15.0,15.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,Y,,45.0,45.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,Z,,25.0,25.0,
148,BRE-LITDE,Břevnov,35,Středozápad,True,,,1015.0,1015.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,C,,300.0,300.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,D,,1020.0,1020.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,E,,430.0,430.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,G,,790.0,790.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,K,,730.0,730.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,L,,1000.0,1000.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,N,,250.0,250.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,O,,85.0,85.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,P,,330.0,330.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,R,,215.0,215.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,S,,425.0,425.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,T,,215.0,215.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,U,,10.0,10.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,V,,165.0,165.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,W,,220.0,220.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,X,,320.0,320.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,Y,,210.0,210.0,
146,BRE-NAUDO,Břevnov,35,Středozápad,True,Z,,400.0,400.0,
157,BRE-POEZIE,Břevnov,35,Středozápad,True,B2,,270.0,270.0,
1078,DED-KOMIKS,Dědina,37,Středozápad,True,,,180.0,180.0,
822,DED-LITDE,Dědina,37,Středozápad,True,A1,,50.0,50.0,
822,DED-LITDE,Dědina,37,Středozápad,True,A2,,660.0,660.0,
822,DED-LITDE,Dědina,37,Středozápad,True,A4,,275.0,275.0,
822,DED-LITDE,Dědina,37,Středozápad,True,C,,30.0,30.0,
822,DED-LITDE,Dědina,37,Středozápad,True,D,,40.0,40.0,
822,DED-LITDE,Dědina,37,Středozápad,True,E,,25.0,25.0,
822,DED-LITDE,Dědina,37,Středozápad,True,"G,O,W",,10.0,10.0,
822,DED-LITDE,Dědina,37,Středozápad,True,K,,100.0,100.0,
822,DED-LITDE,Dědina,37,Středozápad,True,L,,20.0,20.0,
822,DED-LITDE,Dědina,37,Středozápad,True,N,,25.0,25.0,
822,DED-LITDE,Dědina,37,Středozápad,True,P,,20.0,20.0,
822,DED-LITDE,Dědina,37,Středozápad,True,R,,25.0,25.0,
822,DED-LITDE,Dědina,37,Středozápad,True,S,,25.0,25.0,
822,DED-LITDE,Dědina,37,Středozápad,True,T,,25.0,25.0,
822,DED-LITDE,Dědina,37,Středozápad,True,U,,10.0,10.0,
822,DED-LITDE,Dědina,37,Středozápad,True,V,,20.0,20.0,
822,DED-LITDE,Dědina,37,Středozápad,True,X,,6.0,6.0,
822,DED-LITDE,Dědina,37,Středozápad,True,Y,,20.0,20.0,
822,DED-LITDE,Dědina,37,Středozápad,True,Z,,20.0,20.0,
822,DED-LITDE,Dědina,37,Středozápad,True,,,475.0,475.0,
823,DED-LITDO,Dědina,37,Středozápad,True,A1,,1680.0,1680.0,
823,DED-LITDO,Dědina,37,Středozápad,True,B1,,35.0,35.0,
823,DED-LITDO,Dědina,37,Středozápad,True,B2,,80.0,80.0,
823,DED-LITDO,Dědina,37,Středozápad,True,C,,105.0,105.0,
823,DED-LITDO,Dědina,37,Středozápad,True,D,,255.0,255.0,
823,DED-LITDO,Dědina,37,Středozápad,True,E,,245.0,245.0,
823,DED-LITDO,Dědina,37,Středozápad,True,G,,140.0,140.0,
823,DED-LITDO,Dědina,37,Středozápad,True,J4,,40.0,40.0,
823,DED-LITDO,Dědina,37,Středozápad,True,K,,140.0,140.0,
823,DED-LITDO,Dědina,37,Středozápad,True,L,,110.0,110.0,
823,DED-LITDO,Dědina,37,Středozápad,True,N,,100.0,100.0,
823,DED-LITDO,Dědina,37,Středozápad,True,O,,30.0,30.0,
823,DED-LITDO,Dědina,37,Středozápad,True,P,,90.0,90.0,
823,DED-LITDO,Dědina,37,Středozápad,True,R,,55.0,55.0,
823,DED-LITDO,Dědina,37,Středozápad,True,S,,105.0,105.0,
823,DED-LITDO,Dědina,37,Středozápad,True,T,,35.0,35.0,
823,DED-LITDO,Dědina,37,Středozápad,True,V,,30.0,30.0,
823,DED-LITDO,Dědina,37,Středozápad,True,W,,120.0,120.0,
823,DED-LITDO,Dědina,37,Středozápad,True,X,,75.0,75.0,
823,DED-LITDO,Dědina,37,Středozápad,True,Y,,60.0,60.0,
823,DED-LITDO,Dědina,37,Středozápad,True,Z,,80.0,80.0,
823,DED-LITDO,Dědina,37,Středozápad,True,,,20.0,20.0,
711,DEJ-BEL,Dejvice,38,Středozápad,True,A1,,8050.0,8050.0,
711,DEJ-BEL,Dejvice,38,Středozápad,True,B1,,80.0,80.0,
711,DEJ-BEL,Dejvice,38,Středozápad,True,B2,,430.0,430.0,
713,DEJ-CIZJAZ,Dejvice,38,Středozápad,True,J1,,20.0,20.0,
713,DEJ-CIZJAZ,Dejvice,38,Středozápad,True,J2,,45.0,45.0,
713,DEJ-CIZJAZ,Dejvice,38,Středozápad,True,J3,,170.0,170.0,
713,DEJ-CIZJAZ,Dejvice,38,Středozápad,True,J4,,420.0,420.0,
713,DEJ-CIZJAZ,Dejvice,38,Středozápad,True,J5,,80.0,80.0,
713,DEJ-CIZJAZ,Dejvice,38,Středozápad,True,,,55.0,55.0,
1151,DEJ-KOMDO,Dejvice,38,Středozápad,True,,,350.0,350.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,A1,,10.0,10.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,A2,,470.0,470.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,A3,,930.0,930.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,A4,,960.0,960.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,C,,90.0,90.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,D,,125.0,125.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,E,,50.0,50.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,K,,245.0,245.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,L,,50.0,50.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,N,,55.0,55.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,P,,25.0,25.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,R,,25.0,25.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,S,,45.0,45.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,T,,50.0,50.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,U,,28.0,28.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,V,,45.0,45.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,X,,13.0,13.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,Y,,45.0,45.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,Z,,25.0,25.0,
715,DEJ-LITDE,Dejvice,38,Středozápad,True,,,1275.0,1275.0,
1036,DEJ-LITML,Dejvice,38,Středozápad,True,A1,,85.0,85.0,
1036,DEJ-LITML,Dejvice,38,Středozápad,True,,,340.0,340.0,
712,DEJ-NAU1,Dejvice,38,Středozápad,True,D,,1720.0,1720.0,
712,DEJ-NAU1,Dejvice,38,Středozápad,True,G,,1115.0,1115.0,
712,DEJ-NAU1,Dejvice,38,Středozápad,True,L,,1245.0,1245.0,
712,DEJ-NAU1,Dejvice,38,Středozápad,True,O,,100.0,100.0,
712,DEJ-NAU1,Dejvice,38,Středozápad,True,R,,285.0,285.0,
712,DEJ-NAU1,Dejvice,38,Středozápad,True,S,,700.0,700.0,
712,DEJ-NAU1,Dejvice,38,Středozápad,True,V,,170.0,170.0,
712,DEJ-NAU1,Dejvice,38,Středozápad,True,X,,590.0,590.0,
714,DEJ-NAU2,Dejvice,38,Středozápad,True,C,,665.0,665.0,
714,DEJ-NAU2,Dejvice,38,Středozápad,True,E,,830.0,830.0,
714,DEJ-NAU2,Dejvice,38,Středozápad,True,K,,1030.0,1030.0,
714,DEJ-NAU2,Dejvice,38,Středozápad,True,N,,480.0,480.0,
714,DEJ-NAU2,Dejvice,38,Středozápad,True,P,,690.0,690.0,
714,DEJ-NAU2,Dejvice,38,Středozápad,True,T,,410.0,410.0,
714,DEJ-NAU2,Dejvice,38,Středozápad,True,U,,10.0,10.0,
714,DEJ-NAU2,Dejvice,38,Středozápad,True,W,,530.0,530.0,
714,DEJ-NAU2,Dejvice,38,Středozápad,True,Y,,425.0,425.0,
714,DEJ-NAU2,Dejvice,38,Středozápad,True,Z,,340.0,340.0,
1054,LET-KOMIKS,Letná,39,Severovýchod,True,,,155.0,155.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,A1,,40.0,40.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,A2,,160.0,160.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,A3,,440.0,440.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,A4,,235.0,235.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,C,,55.0,55.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,D,,60.0,60.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,E,,50.0,50.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,K,,130.0,130.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,L,,45.0,45.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,N,,50.0,50.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,P,,20.0,20.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,R,,25.0,25.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,S,,25.0,25.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,T,,30.0,30.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,U,,25.0,25.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,V,,25.0,25.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,X,,10.0,10.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,Y,,40.0,40.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,Z,,40.0,40.0,
1127,LET-LITDE,Letná,39,Severovýchod,True,,,340.0,340.0,
1056,LET-LITDO,Letná,39,Severovýchod,True,A1,,50.0,50.0,
1056,LET-LITDO,Letná,39,Severovýchod,True,B2,,5.0,5.0,
1056,LET-LITDO,Letná,39,Severovýchod,True,C,,2.0,2.0,
1056,LET-LITDO,Letná,39,Severovýchod,True,D,,2.0,2.0,
1056,LET-LITDO,Letná,39,Severovýchod,True,E,,1.0,1.0,
1056,LET-LITDO,Letná,39,Severovýchod,True,G,,4.0,4.0,
1056,LET-LITDO,Letná,39,Severovýchod,True,K,,2.0,2.0,
1056,LET-LITDO,Letná,39,Severovýchod,True,L,,2.0,2.0,
1056,LET-LITDO,Letná,39,Severovýchod,True,N,,5.0,5.0,
1056,LET-LITDO,Letná,39,Severovýchod,True,O,,1.0,1.0,
1056,LET-LITDO,Letná,39,Severovýchod,True,P,,2.0,2.0,
1056,LET-LITDO,Letná,39,Severovýchod,True,R,,1.0,1.0,
1056,LET-LITDO,Letná,39,Severovýchod,True,S,,2.0,2.0,
1056,LET-LITDO,Letná,39,Severovýchod,True,T,,2.0,2.0,
