lokace_id,datum,OCH,stav_fondu
524,2025-09-30,Časopisy pro dospělé,0.0
776,2025-09-30,Doporučujeme (dospělí),0.0
522,2025-09-30,Dnes vrácené knihy,0.0
1278,2025-09-30,Beletrie - děti,0.0
1279,2025-09-30,Beletrie - dospělí,0.0
525,2025-09-30,Beletrie - děti,0.0
525,2025-09-30,Naučná - děti,0.0
1280,2025-09-30,Naučná - dospělí,0.0
1281,2025-09-30,Beletrie - dospělí,0.0
529,2025-09-30,Příruční sklad,0.0
1287,2025-09-30,Beletrie - dospělí,0.0
1287,2025-09-30,Naučná - dospělí,0.0
1282,2025-09-30,Doporučujeme (dospělí),0.0
,2025-09-30,Rezervace,0.0
1037,2025-09-30,Beletrie - dospělí,45.0
1041,2025-09-30,Časopisy pro děti,0.0
1039,2025-09-30,Časopisy pro dospělé,0.0
1040,2025-09-30,Beletrie - děti,30.0
1040,2025-09-30,Naučná - děti,3.0
1045,2025-09-30,Doporučujeme dětem,0.0
1043,2025-09-30,Doporučujeme (dospělí),0.0
,2025-09-30,None,0.0
1046,2025-09-30,Dnes vrácené knihy,0.0
1066,2025-09-30,Beletrie - dospělí,3.0
1042,2025-09-30,Beletrie - dospělí,0.0
1042,2025-09-30,Naučná - dospělí,3.0
1038,2025-09-30,Naučná - dospělí,24.0
,2025-09-30,Rezervace,0.0
,2025-09-30,Opravuje se na pobočce,0.0
1255,2025-09-30,AK,0.0
465,2025-09-30,Beletrie - děti,0.0
461,2025-09-30,Beletrie - dospělí,0.0
887,2025-09-30,Časopisy pro děti,0.0
888,2025-09-30,Časopisy pro dospělé,0.0
765,2025-09-30,Doporučujeme (dospělí),0.0
459,2025-09-30,Dnes vrácené knihy,0.0
1072,2025-09-30,Beletrie - děti,0.0
1071,2025-09-30,Beletrie - dospělí,0.0
1146,2025-09-30,Beletrie - děti,0.0
464,2025-09-30,Naučná - děti,2.0
462,2025-09-30,Naučná - dospělí,18.0
675,2025-09-30,Opravuje se na pobočce,0.0
1145,2025-09-30,CD,0.0
,2025-09-30,Rezervace,0.0
,2025-09-30,Dnes vrácené knihy,0.0
,2025-09-30,Rezervace,0.0
352,2025-09-30,Beletrie - dospělí,0.0
898,2025-09-30,Časopisy pro děti,0.0
353,2025-09-30,Časopisy pro dospělé,0.0
346,2025-09-30,Deskové hry,0.0
346,2025-09-30,Naučná - dospělí,0.0
360,2025-09-30,Beletrie - děti,0.5
360,2025-09-30,Naučná - děti,5.5
794,2025-09-30,Doporučujeme (dospělí),0.0
795,2025-09-30,Naučná - děti,0.0
1070,2025-09-30,Beletrie - dospělí,0.0
899,2025-09-30,Beletrie - děti,0.0
1069,2025-09-30,Beletrie - děti,0.0
1069,2025-09-30,Naučná - děti,0.0
355,2025-09-30,Beletrie - dospělí,10.0
355,2025-09-30,Naučná - dospělí,12.0
351,2025-09-30,Naučná - dospělí,34.75
361,2025-09-30,Beletrie - dospělí,6.5
359,2025-09-30,Beletrie - dospělí,13.0
359,2025-09-30,Beletrie - děti,5.0
748,2025-09-30,CD,0.0
537,2025-09-30,Beletrie - dospělí,0.0
985,2025-09-30,Časopisy pro děti,0.0
984,2025-09-30,Časopisy pro dospělé,0.0
773,2025-09-30,Deskové hry,0.0
773,2025-09-30,Dnes vrácené knihy,0.0
773,2025-09-30,Doporučujeme (dospělí),0.0
773,2025-09-30,Doporučujeme dětem,0.0
987,2025-09-30,Beletrie - děti,0.0
986,2025-09-30,Beletrie - dospělí,0.0
539,2025-09-30,Beletrie - děti,0.0
539,2025-09-30,Naučná - děti,1.0
538,2025-09-30,CHM-NAUDO,0.0
538,2025-09-30,JK,0.0
538,2025-09-30,Naučná - dospělí,5.0
737,2025-09-30,CD,0.0
988,2025-09-30,Doporučujeme (dospělí),0.0
,2025-09-30,Rezervace,0.0
,2025-09-30,Rezervace,0.0
544,2025-09-30,Beletrie - dospělí,91.5
952,2025-09-30,Časopisy pro děti,0.0
951,2025-09-30,Časopisy pro dospělé,0.0
792,2025-09-30,Doporučujeme (dospělí),0.0
547,2025-09-30,Dnes vrácené knihy,0.0
1150,2025-09-30,None,6.0
543,2025-09-30,Beletrie - děti,32.0
543,2025-09-30,Naučná - děti,0.0
545,2025-09-30,Naučná - dospělí,71.0
743,2025-09-30,CD,0.0
871,2025-09-30,Časopisy pro dospělé,0.0
136,2025-09-30,Beletrie - dospělí,0.0
875,2025-09-30,AK,0.0
875,2025-09-30,Beletrie - dospělí,0.0
875,2025-09-30,Beletrie - děti,0.0
167,2025-09-30,Beletrie - děti,0.0
1086,2025-09-30,Beletrie - děti,0.0
168,2025-09-30,Naučná - děti,0.0
870,2025-09-30,Časopisy pro děti,0.0
777,2025-09-30,Doporučujeme (dospělí),0.0
869,2025-09-30,Doporučujeme dětem,0.0
140,2025-09-30,Dnes vrácené knihy,0.0
1256,2025-09-30,Beletrie - děti,0.0
1257,2025-09-30,Beletrie - dospělí,0.0
873,2025-09-30,None,0.0
872,2025-09-30,Časopisy pro dospělé,0.0
137,2025-09-30,Naučná - dospělí,0.0
874,2025-09-30,CD,0.0
1224,2025-09-30,Doporučujeme (dospělí),0.0
,2025-09-30,Rezervace,0.0
,2025-09-30,Rezervace,0.0
1222,2025-09-30,AK,0.0
617,2025-09-30,Beletrie - děti,0.0
614,2025-09-30,Beletrie - dospělí,0.0
920,2025-09-30,Časopisy pro děti,0.0
919,2025-09-30,Časopisy pro dospělé,0.0
758,2025-09-30,Doporučujeme (dospělí),0.0
1223,2025-09-30,Doporučujeme dětem,0.0
582,2025-09-30,Dnes vrácené knihy,0.0
1075,2025-09-30,Beletrie - děti,0.0
1074,2025-09-30,Beletrie - dospělí,0.0
1147,2025-09-30,Beletrie - děti,0.0
618,2025-09-30,Naučná - děti,0.0
615,2025-09-30,Naučná - dospělí,0.0
620,2025-09-30,Příruční sklad,0.0
744,2025-09-30,CD,0.0
,2025-09-30,Rezervace,0.0
943,2025-09-30,Časopisy pro děti,0.0
942,2025-09-30,Časopisy pro dospělé,0.0
769,2025-09-30,CD,0.0
769,2025-09-30,Doporučujeme (dospělí),0.0
472,2025-09-30,Dnes vrácené knihy,0.0
1059,2025-09-30,Beletrie - děti,0.0
1060,2025-09-30,Beletrie - dospělí,0.0
474,2025-09-30,Beletrie - děti,0.0
474,2025-09-30,Naučná - děti,0.0
473,2025-09-30,Beletrie - dospělí,89.0
473,2025-09-30,Naučná - dospělí,3.5
1061,2025-09-30,CD,0.0
1062,2025-09-30,CD,0.0
1132,2025-09-30,Příruční sklad,0.0
,2025-09-30,Doporučujeme (dospělí),0.0
,2025-09-30,Deskové hry,0.0
,2025-09-30,Doporučujeme dětem,0.0
515,2025-09-30,Beletrie - dospělí,0.0
945,2025-09-30,Časopisy pro děti,0.0
520,2025-09-30,Časopisy pro dospělé,0.0
770,2025-09-30,Deskové hry,0.0
770,2025-09-30,Doporučujeme (dospělí),0.0
512,2025-09-30,Dnes vrácené knihy,0.0
516,2025-09-30,Beletrie - dospělí,0.0
516,2025-09-30,Naučná - dospělí,0.0
1137,2025-09-30,AK,0.0
1137,2025-09-30,JK,0.0
971,2025-09-30,Beletrie - dospělí,0.0
513,2025-09-30,Beletrie - děti,0.0
513,2025-09-30,Deskové hry,0.0
513,2025-09-30,Doporučujeme dětem,0.0
513,2025-09-30,Naučná - děti,0.0
970,2025-09-30,Naučná - dospělí,0.0
514,2025-09-30,Naučná - dospělí,0.0
517,2025-09-30,Beletrie - dospělí,0.0
969,2025-09-30,Beletrie - dospělí,0.0
731,2025-09-30,CD,0.0
1221,2025-09-30,Doporučujeme (dospělí),0.0
,2025-09-30,Rezervace,0.0
1007,2025-09-30,CD,0.0
247,2025-09-30,Beletrie - dospělí,0.0
254,2025-09-30,Časopisy pro dospělé,0.0
250,2025-09-30,Časopisy pro děti,0.0
774,2025-09-30,Beletrie - dospělí,0.0
774,2025-09-30,Deskové hry,0.0
255,2025-09-30,Dnes vrácené knihy,0.0
1006,2025-09-30,Beletrie - dospělí,0.0
1065,2025-09-30,Beletrie - děti,0.0
249,2025-09-30,Beletrie - děti,0.0
249,2025-09-30,Naučná - děti,0.0
251,2025-09-30,Naučná - dospělí,0.0
,2025-09-30,Opravuje se na pobočce,0.0
1249,2025-09-30,Beletrie - dospělí,0.0
1249,2025-09-30,Naučná - dospělí,0.0
,2025-09-30,Rezervace,0.0
1067,2025-09-30,Beletrie - dospělí,0.0
863,2025-09-30,Beletrie - dospělí,0.0
862,2025-09-30,Beletrie - dospělí,0.0
867,2025-09-30,Beletrie - dospělí,0.0
